Stock_Ticker,Decision_Date,Last_Filing_Days,Category,"SM_[-60,-30)_[-20,5)_BS"
WILN,"December 11, 2012",6,A2,0.0497990094933|-0.0298224312149|0.00192941410856|-0.0093763024429|-0.0382972462708|-0.0106849053681|-0.0226184852661|-0.00602238183217|-0.0167055582475|-0.0261619172171|0.0607834912424|-0.0259563242244|-0.00545552859341|0.0302204743747|0.00863278436215|-0.0156215807599|0.0353177222308|-0.0611230172502|0.00265906872594|-0.0061456348269|-0.0944624187919|0.0443216451489|-0.0108190717161|0.0286328084675|-0.0143336584692@0.0150552994788@0.0069564158905|-0.0108570707909|0.0118607490999|0.0012745340308|0.0139013334429|0.0195000279231|-0.0168784613792|0.0109224796514|0.00320870757661|-0.0176909369202|0.00623489773281|0.000764010699848|-0.00314787326878|0.00772150553339|-0.028110482634|0.0159651508539|-0.00166496224316|-0.0166746943105|0.0357432121574|-0.00219231737409|-0.0272000373315|0.016907239508|-0.00327782872847|0.0150985505236|-0.000514930428248|-0.0136684338636|-0.00288852227872|-0.0017556094232|0.00375909343598|-0.0232957470856
ODP,"July 31, 2015",85,A2,0.012989404367|0.00723588581156|-0.00246356611078|-0.00628334684919|-0.00336278170979|0.00312597376588|-0.000602627283973|0.000903196696317|-0.0273618493881|-0.00228210483953|-0.0360468732631|-0.0223480741819|0.0408695537522|-0.0146404620651|-0.0325872484995|0.000752736023227|-0.0341404269358|0.0123386018785|0.0263739873338|-0.0015339481707|0.00447205448217|-0.00955178601449|-0.0118042704117|0.00562969489732|-0.0305842250984@0.00645202112511@-0.00197394615011|0.00966089233162|-0.000972397924978|0.00489725331638|-0.00147804442058|-0.00980357115618|-0.0135236177192|0.00594942971758|0.00693505180896|0.000209675247226|0.00582474625045|0.00375018229613|0.00139192795655|-0.00354305965406|0.00114195304532|0.00605703913652|0.00142020143644|0.00639797245693|-0.00586153798169|0.00605692535538|0.00593173700393|-0.00114380527418|-0.0116632409637|-0.00210172769942|0.00415020336765|-0.00508452748357|0.00765852415141|-0.0118196314411|-0.00199005586634|-0.00647455114332
ORCL,"November 17, 2016",14,A2,-0.00337963650775|-0.00305460803273|0.00641114600452|0.00721699507616|0.00225607764948|0.00184996157746|0.00317394451927|0.0080911612722|0.00971104990038|-0.0037720802899|0.0133994670726|0.00189570001576|0.00136014525362|-0.00173270101481|0.00204285972677|-5.34579495323e-05|0.000559701914595|-0.00296349279245|-0.00925291199431|0.0168745752585|0.01038782909|-0.00595261876553|-0.00494493788345|0.00471484383029|0.00132980113139@0.00926980574759@-0.00382680444943|0.00300773310722|0.00732468729576|-0.00195078321333|0.00321110018492|0.00219353704182|0.000107427233734|-0.000575402638354|-0.00132217004591|0.00169741161297|-0.00910336749419|0.00804510089478|0.00388179785887|0.00330341665333|0.00371359964206|0.0069940072547|-0.0432735526573|0.00936007515874|-0.0025236138483|0.00194742656758|-0.00449173614247|-0.000167673213821|0.00439794104791|0.00249227309667|0.00035624480801|0.00228812991811|-0.00161059111132|-0.00346390362713|0.00348933607938|0.00449835298501
IBM,"February 8, 2016",5,A2,-0.000320791681268|0.0100365752914|-0.0109848570751|0.00891344603448|-0.0028877306658|-0.00315191571666|-0.0172334606911|-0.0393304155465|0.00232034337276|-0.0230965189757|0.00939140993662|-0.00939195625353|-0.00449190916239|0.00446171254477|-0.00240831401882|-0.000486208067625|0.000278170029422|0.00775722542131|0.0206462495001|0.0236762102875|0.00900476608726|-0.0243711639876|-0.0321187470605|-0.0087960099814|0.00686209353976@0.0046091493046@-0.00206852164607|-0.000853913182342|-0.00302339553691|-0.000529742913292|-0.000207025020587|0.000353255073826|-0.000734265985903|0.00640371807856|0.00831612419714|-0.000375123283677|-0.00135438768728|-0.00534507873962|0.00113927049768|0.00958528837177|0.00341422787187|-0.00298094753117|0.00619056448624|-0.00803437713195|-0.00185327394392|-0.00576400048785|-0.00446389078159|-0.00225776705828|0.000514753769711|0.00429739272791|0.00287910911694|-0.00362757207921|-0.00546454784481|0.00172035469658|-0.00423146469912|0.00835523666534
MSFT,"December 16, 2015",14,A2,-0.0112386542411|-0.00455265517272|-0.00115051814229|-0.00313168747106|-0.00250866575023|-0.0041276230838|-0.0139859021327|-0.000563055285121|0.00855325741947|0.001706433432|0.00730076219513|-0.00676558146977|0.0061141672934|0.00110738179116|0.00326861505718|-0.00982711245802|-0.00133277547036|-0.00444003509688|0.0104877257731|-0.0141312611066|-0.00298884650531|0.0053823417976|-0.0126457746287|7.31261486979e-05|-0.00423376714286@0.0174392686546@0.00578804274235|-0.00269562452644|0.00111687730885|-0.00279937948269|0.00920338006043|-0.000948735410948|-0.00533892661964|0.00125247754631|0.00126499353934|-0.000114975747712|0.00256732935524|-0.0116429687035|0.000171982310109|-0.0116115877883|-0.00713872451366|0.00082293926155|-0.00298545809866|-0.0134324150178|0.00183875816313|-0.00199345584896|0.000781201457605|-0.00894636548208|-0.00470603512465|0.0802879349026|0.0246987627009|-0.012021646373|-0.0107834050846|-0.0146886572907|-0.0126154125935|-0.00533090564152
TNAV,"November 18, 2014",223,A2,-0.0345799088028|0.0183754964871|-0.00765352892011|-0.00132992725707|0.00695583138178|-0.00121585869946|0.0199130825434|-0.0077235709396|0.118716654458|-0.0321492614179|0.00547131834444|-0.0164833905214|-0.00120132237391|-0.0382184696978|-0.00255765464559|0.0141913974599|0.0058420209565|-0.0108909657083|0.0365478091994|-0.054797193322|-0.0278223226342|-0.0113198786511|0.0239832492542|-0.022662395711|0.0350242809974@0.0265236413028@-0.0026262241733|0.0342883596887|0.00182297079649|0.00497698708327|-0.00502060956012|0.0249022603549|0.0271685284448|0.0373378200522|0.00153208538473|0.00531838698671|-0.0438947028447|0.00315463846475|0.0276464621948|0.0187420338088|-0.00569196382458|-0.00347774502597|0.0514639899374|-0.0447972810192|-0.0398404316852|-0.0274045088669|0.000757698050345|-0.00758703227676|-0.0313626868267|0.00433997361674|0.0173017583398|-0.0267848475407|0.0088306585082|0.0248381804077|-0.0529893046101|-0.00294545386597
NUAN,"February 22, 2016",587|74,A2,0.0145364455905|-0.0190123004753|0.0175082592069|-0.0330865860245|-0.00556443694803|0.00209305459584|0.0079637239416|-0.0104147068143|-0.00027847377111|0.00290687588404|-0.0248486968307|-0.0204240305276|-0.0137709296703|0.0539717425391|0.0117029704002|-0.00125262563365|0.0122166006892|0.0296633257139|-0.00811693101884|0.0305336703298|0.0213627605698|-0.00510703795301|0.00241119436417|0.00417961910612|0.0161678777418@0.00933057736401@0.0124730767558|0.0224841309399|0.00337040851117|0.00927211006534|-0.0023666080211|0.0146281656932|0.0111730817722|-0.0038818896332|-0.00168226262588|-0.0068011075059|0.00959780960637|-0.0163486778205|-0.0107876067121|-0.00805660004162|-0.00954885287926|-0.000337752261265|0.00799491732045|0.00904294752106|0.00472376862822|-0.0133621137828|-0.00595984673059|-0.00592298179442|0.00632725093861|-0.00268568820608|-0.00541358095868|0.00364006403364|-0.00809596478341|-0.00285946873109|-0.00621349060611|-0.00440323869194
SYMC,"February 2, 2016",116,A2,0.00171228044611|0.000849647528928|0.00700762116122|-0.000818977107324|0.00686137600395|-0.00696927543033|0.00887847510303|-0.00280709709886|0.000574957144925|-0.0229074017385|-0.0369534600677|-0.00251684592885|0.00482126210618|0.0121085279405|-0.0238312418898|0.0126395875336|0.00676673626031|0.0110770131197|0.0014071771223|-0.00425777676688|-0.0125263535|-0.00338429065726|-0.00618649895758|0.0425617382906|-0.0176555000371@0.0090407486588@0.00445402737073|-0.000246890611183|-0.0145616906305|-0.0158692778418|-0.00895721666014|0.000650387502702|0.00482114768291|0.00094365533059|0.0026728296139|0.00153406836854|-0.00836067794855|0.00714178853052|-0.00536020185907|-0.00170213079118|-0.00486541020138|0.00266557274792|-0.0190010973943|0.00689541559583|0.00191181977736|0.00277267718821|0.0119159493995|0.00388014663154|0.00904638477308|0.00748377248819|-0.00423544226737|-0.00515925092591|-0.00165729317093|-0.00889658651204|0.0253719736453|0.00471155016745
LYV,"November 29, 2016",235|438,A2,0.00802467417331|-0.0183125399349|-0.00575242997628|0.00964549584089|-0.00332227949933|0.0107783413884|0.00268180122431|-0.00913208529356|0.0255554689232|-0.00651136717751|-0.00490157705799|-0.0285384369428|-0.00103335884045|0.0193464445558|-0.0169197605621|-0.00523185063581|-0.0128452917833|-0.00691896049814|-0.00305071014478|0.00449780283402|0.00968587303771|-0.0145198736242|-0.00370608580745|-0.0176014426962|0.00291971328576@0.00901953725564@0.00590842513906|-0.0116322434932|0.00501786661099|-0.0232088053615|-0.00163598410939|0.00253706764174|-0.00744139531252|0.0159515166191|-0.00500751059002|-0.00847519415778|0.0064912824659|0.0167556422|0.00301858402633|0.00741788533882|0.00561648142182|0.006276544911|-0.00536883295921|-0.00493448462314|0.00753714189202|-0.00880240996115|0.00959061045538|0.010989304449|0.00375914718642|-0.0127303459814|-0.00715712762305|-0.000108581037215|-0.00138613830778|-0.00114590136442|-0.0059725628561|-0.00185998261963
AAPL,"September 30, 2015",55,A2,0.0109175357452|0.012292858844|-0.0155893649758|0.0201642015532|-0.012841020035|0.00761258164294|0.0155507435448|0.00985257310765|0.0194827553006|-0.0101036900217|-0.0106949439061|-0.014303745307|0.0281990243757|0.00969255154544|0.0104985229678|0.0142551507351|0.0156608608494|0.00129224265325|0.0280673270738|-0.0281883936569|-0.0178393239145|-0.0077697384049|-0.0154363556439|-0.0240363633655|0.0141692196493@0.0154805578436@-0.0101253363277|0.00797588643951|-0.0204241313148|0.00774208725369|0.00318169520882|-0.00464773130163|0.0135323233682|0.00254576976968|0.0104714980554|0.0211764059581|0.000277596595852|-0.0366949410546|0.0128093483377|0.0164073342006|-0.000372850233382|-0.0131489165685|-0.0118594230974|-0.00210935598409|-0.00275006215238|-0.0145582681388|-0.0258086551273|0.00418373932704|0.0199917116566|0.0101222010338|0.0170575624852|-0.0341417134801|0.0165580026151|0.00476979070155|0.00397808019219|0.00386035158156
MU,"August 19, 2016",71,A2,-0.0155658746856|0.0640672803393|0.0504224492585|-0.0316378349472|-0.0308750035643|-0.00992321033513|-0.0121198250566|0.00274153261124|0.000176401934388|0.0342561551398|0.0136846912341|-0.00640814794204|0.00177159549034|-0.0144705770022|0.00392781506294|0.0352273932028|0.0314955414786|0.00899172004108|-0.003550372384|0.00961847673457|0.0325844450897|-0.00452738828772|-0.00642313091884|-0.0308243428303|0.0442538790455@0.0322019470346@-0.00776502457259|0.0280937313488|0.0183633767079|0.0364318197666|0.022781883454|-0.00676429637935|-0.0129555528395|-0.0202407438478|0.0131376738976|-0.0416528698769|-0.00321308723519|-0.0079248691236|0.0103484230895|-0.0070230946217|0.0107897924797|-0.0139885227254|0.0287920122156|-0.00668060385757|0.0265112651994|0.000654529694507|0.0672076529397|0.0258803379695|-0.0343014724136|0.0161057457089|-0.026505503892|0.00858021805139|-0.10205204899|-0.0318248076273|-0.0306342944328|0.039848329912
ATHN,"March 10, 2017",2,A2,0.000154202119521|-0.0401059438743|-0.0234457738181|-0.00926613310365|-0.00481548587713|-0.00292275023568|0.00594774182516|-0.0287233023254|-0.0217327025676|-0.0116030346726|-0.0211889822085|0.0147656075638|0.00343185550837|-0.0539327581044|0.0176070272448|-0.0092952635663|-0.00587565262624|-0.0126774147646|-0.0196449990155|0.00616879794916|-0.0139483360577|-0.0195256092432|0.000264888739579|-0.0010282542404|-0.0113793953668@0.0400731447066@0.00470064959793|-0.0320942049174|-0.00297561666919|0.186864794054|-0.0126321432989|-0.0143635320294|-0.0502094106757|-0.0240733873873|-0.0251559344518|-0.00074158693555|-0.00712655605217|0.00347526189454|-0.00885830193343|0.00347091156689|0.00244473967901|0.0304298515009|-0.0100683135287|-0.000590106563371|0.0122132458635|0.00440436334475|-0.00873455326568|0.0355511887839|-0.0302779763038|0.00121426606821|-0.000872182979803|-0.000766554104207|-0.0146984542303|0.00479812344129|-0.023890680188|-0.02143790028
ATRS,"November 17, 2014",48,A2,-0.0099378477494|-0.00578136492704|-0.00507145764268|0.00899550854296|0.00615332874148|-0.0133061096678|0.00893630353903|-0.00327457343143|0.0214553298142|-0.00593202011837|0.0100654675809|0.00759381789073|0.0252303533678|-0.00622418755136|0.00947981268928|0.0216989488441|0.0355956607973|0.01864896952|-0.0171346491777|0.000627085633166|-0.00833708326412|-0.0114333622552|-0.025188689973|0.0398327501835|-0.0244504900226@0.0348737641185@-0.0177296666366|-0.00712422642392|0.0437691639583|-0.0132449990269|0.0200534136057|0.097388263335|-0.0335701975471|-0.0485765476652|-0.0170673723676|0.0121790224484|0.0521950517704|-0.0223915518922|0.00309266706429|0.0224664866989|0.0130359022201|-0.052851260945|-0.0413963937113|0.028415936886|-0.0260041905825|-0.0034931510487|-0.0140756918471|-0.015646575959|-0.0138757688224|0.00529853950827|-0.00898321905792|-0.0451609749593|-0.0192969457417|0.0463535917643|0.00592988842371|0.050310806551
HON,"February 5, 2013",62,A2,0.00332918032492|-0.00635619446865|0.00937085712955|-0.0102428486956|-0.00161398390664|0.00745628485707|0.00104480463075|-0.00213004185343|0.00178648664432|0.00500661907912|0.00292204782371|-0.00363882226576|-0.000753138198633|-0.00466444603062|0.00984099806767|-0.00173201830544|-0.00195999551543|-0.00368877861698|0.00234947825949|0.00340598061555|0.00837193339833|-0.000229623235249|0.00779204126977|-0.00365058200798|-0.0060767814589@0.00710363576438@0.00187109057462|-0.000471147311864|-0.00864880892039|0.00910401206298|0.000403264162866|-0.00671949890171|-0.00879324776221|-0.00136323470324|0.000267350328396|0.00232205961422|-0.00234080888452|-0.00340260372657|-0.00761567227893|0.004746168606|0.00162906385928|-0.00334022274904|-0.00041610971291|-0.00692630908794|0.000317866642175|0.0152937690671|-0.00443766053658|0.00404784825723|-0.00225304376215|-0.0106351877036|-0.00950860862177|0.0169225730626|0.000842372843335|0.00111862949162|0.0130711351832|0.00491496090777
DEPO,"February 21, 2017",75,A2,0.0512293384978|-0.0478562138497|-0.0197785700275|0.00950180505147|-0.00142833139783|0.0121814382327|0.0229900573158|-0.00932406725601|0.00535111296764|-0.00881150237858|-0.000101392238552|-0.0517763991334|0.000999032214309|-0.024201080498|-0.0330159850617|0.00893148117305|-0.0295398556638|-0.0105353797611|0.0120270972266|-0.0250662688824|-0.0606626754269|0.095903462143|-0.0238222927569|-0.0319734623677|0.0135960237628@0.033097386315@-0.0198001803293|0.0101818521441|-0.00614100886684|-0.0115734843982|-0.00556296809087|-0.0210550039978|-0.0134275356591|0.0222382551326|0.0132614659115|0.0150745089178|-0.0449714279771|0.0017619507227|-0.010068684992|-0.101021165151|0.00966645161614|0.0154048263962|-0.010953776514|0.0206998036717|-0.0238919964964|-0.0250039647111|0.0154997806944|0.00908605049593|0.0255422202817|-0.0189686720234|0.0150556379822|-0.0157868562088|0.039872836936|0.0980968471132|0.0293757202765|-0.0125914828765
FISV,"May 12, 2016",97,A2,-0.00572680960347|0.00282834976172|0.0034076275665|-0.0037788484965|-0.0122879523271|-0.00524779871112|-0.00324031836656|0.01092615426|-0.000880006559797|0.0013273461344|0.00169841443362|6.77967245896e-05|0.00597111758384|0.0058525876533|0.00931996079529|0.00366405713191|0.0301549204119|0.00913418777316|0.00559131671135|0.00890902520452|-0.000927929718395|-0.00328560599318|-0.00626629333146|8.00857158279e-05|-0.00650263140877@0.00741139892422@-0.0011525615295|0.00976104943314|0.00445459580191|-0.00199542554883|0.00681581442941|0.00683428683523|-0.00058458330791|-0.0120697691392|-0.0152188131178|0.00329439203391|-0.0151677233208|-0.00360951959403|-0.0043300717515|-0.00642913662383|0.0047294583884|0.00173982914004|-0.000653383349538|0.000758177542277|0.00466425885026|0.00635021803708|0.00544503056892|0.000754574357242|0.00567324791117|-0.0124950179328|-0.00388257741989|0.0115969020478|-0.00439126844598|-0.00272282467652|0.0122203694816|-0.000389529100162
USB,"February 21, 2017",43,A2,-0.00324071163509|0.0106573127171|0.00660396348302|0.00967835686976|0.0013064100222|0.00109862449461|-0.00425868485592|0.00639238311892|0.00090402298681|0.004681572588|-0.00415594395123|-0.00431005539162|-0.00727090791684|0.00762545676036|-0.00192547382083|0.005398256807|0.0044635112628|0.00665476783906|-0.00230319524964|-0.00397512499935|0.00120921757906|0.00207325514817|0.000633407033287|-0.00682820004019|0.0018424670644@0.007179998678@-0.00695348592431|0.00560431806891|-0.00165671320164|-0.00787383049286|0.00221602363412|0.0116568157686|0.0173995919794|-0.00864120302165|0.0025329289289|0.00462106138655|0.00289068422264|0.00825207667684|-0.00196892607598|-0.00861761873325|-0.00277146716172|0.00574399681177|0.00147217390957|-0.00381112042379|0.000488225231031|0.00966284398871|-0.00568126954541|0.000276185964105|-0.000574038580554|-0.000124045168262|0.00035447141657|-0.00968789318606|0.00335045022497|-0.0040102260324|0.00275660640698|-0.0169066170718
SBUX,"November 29, 2016",235|438,A2,-0.00703525845015|-0.00413926650713|0.0149061792042|-0.0183014649401|0.0211432965631|0.0189848882446|0.000901213400706|-0.00640234419152|-0.0187751290209|0.00992211807919|0.00644738545003|0.00767195169923|0.018379263509|0.00544792228352|0.00174435238656|0.00232179058723|0.0182960634041|0.00944605408079|-0.00372046285357|0.00766601400749|0.0103003264746|-0.000154227738504|0.0134475665449|-0.021187714158|0.00253878371015@0.00583996112334@-0.00379594036155|-0.00331254743064|0.0070319346067|-0.0150675999408|0.00106238699426|-0.00162730576648|-0.00178592854565|0.000404228696404|-0.00136392590064|-0.00255377713419|-0.0121790501637|0.00705111101426|0.00656717684506|0.0048479018797|0.00616462062259|6.59991502973e-05|0.000117131919268|-0.00568102647687|-0.00195051631313|0.00925241393869|-0.00226326211329|-0.000610420332376|-0.00479580452426|-0.00279730360235|0.0100085077176|-0.00496425382794|0.00326736033852|0.00524539250311|-6.02242268818e-05|0.00372272043421
